date,symbol,open_price,close_price,high_price,low_price,volume
2024-07-09,MSFT,1189,549.0,503,1110,679693.0
2024-07-10,MSFT,555,268.0,389,693,776572.0
2024-07-11,MSFT,188,884.0,667,674,74620.0
2024-07-12,MSFT,547,436.0,1470,166,657923.0
2024-07-13,MSFT,1226,1032.0,487,213,124561.0
2024-07-14,MSFT,279,396.0,245,1037,831355.0
2024-07-15,MSFT,184,411.0,667,1396,155456.0
2024-07-16,MSFT,1154,281.0,1209,171,825793.0
2024-07-17,MSFT,1031,1201.0,1080,826,950012.0
2024-07-18,MSFT,200,532.0,795,166,250777.0
2024-07-19,MSFT,533,749.0,675,922,909235.0
2024-07-20,MSFT,111,1024.0,1221,291,
2024-07-21,MSFT,734,803.0,1113,1370,345488.0
2024-07-22,MSFT,761,1371.0,898,750,820358.0
2024-07-23,MSFT,708,457.0,420,1192,857407.0
2024-07-24,MSFT,1400,148.0,248,1382,366631.0
2024-07-25,MSFT,1407,414.0,676,991,109666.0
2024-07-26,MSFT,735,1296.0,1045,269,997732.0
2024-07-27,MSFT,275,1329.0,1377,425,620296.0
2024-07-28,MSFT,1110,190.0,1129,886,545282.0
2024-07-29,MSFT,1095,1160.0,1056,639,183161.0
2024-07-30,MSFT,1122,1385.0,240,924,807944.0
2024-07-31,MSFT,674,1356.0,342,715,166298.0
2024-08-01,MSFT,1334,577.0,759,99,688017.0
2024-08-02,MSFT,321,1054.0,498,752,79503.0
2024-08-03,MSFT,633,1388.0,919,1347,793521.0
2024-08-04,MSFT,312,611.0,991,1050,213168.0
2024-08-05,MSFT,647,249.0,171,1090,552482.0
2024-08-06,MSFT,370,1270.0,1486,1199,187470.0
2024-08-07,MSFT,869,482.0,980,233,936240.0
2024-08-08,MSFT,1105,1245.0,1535,1158,896210.0
2024-08-09,MSFT,1360,1478.0,392,345,290583.0
2024-08-10,MSFT,1353,1095.0,1538,761,643371.0
2024-08-11,MSFT,721,854.0,1377,495,823290.0
2024-08-12,MSFT,725,1463.0,1127,840,624680.0
2024-08-13,MSFT,1492,936.0,1031,673,36442.0
2024-08-14,MSFT,484,,470,212,990163.0
2024-08-15,MSFT,560,1129.0,1289,607,705114.0
2024-08-16,MSFT,728,904.0,764,1101,408957.0
2024-08-17,MSFT,1011,697.0,497,455,550429.0
2024-08-18,MSFT,783,414.0,538,376,734608.0
2024-08-19,MSFT,117,357.0,808,469,82339.0
2024-08-20,MSFT,786,818.0,1460,985,725050.0
2024-08-21,MSFT,831,131.0,496,348,678390.0
2024-08-22,MSFT,1440,1331.0,684,205,149308.0
2024-08-23,MSFT,1489,722.0,881,469,96337.0
2024-08-24,MSFT,272,727.0,433,216,418278.0
2024-08-25,MSFT,1135,218.0,638,799,112751.0
2024-08-26,MSFT,120,1437.0,400,684,671825.0
2024-08-27,MSFT,457,1116.0,337,129,611867.0
2024-08-28,MSFT,460,1160.0,554,986,257564.0
2024-08-29,MSFT,565,585.0,1011,305,622355.0
2024-08-30,MSFT,979,745.0,1299,922,220311.0
2024-08-31,MSFT,790,109.0,526,1148,613979.0
2024-09-01,MSFT,601,410.0,757,614,6902.0
2024-09-02,MSFT,1042,155.0,445,894,
2024-09-03,MSFT,1492,995.0,396,937,972508.0
2024-09-04,MSFT,1321,1181.0,849,808,69221.0
2024-09-05,MSFT,1388,1199.0,883,226,450691.0
2024-09-06,MSFT,538,1182.0,894,873,420303.0
2024-09-07,MSFT,1197,1421.0,781,705,645443.0
2024-09-08,MSFT,1477,1137.0,1326,563,811719.0
2024-09-09,MSFT,738,807.0,503,211,814567.0
2024-09-10,MSFT,1487,496.0,522,429,104071.0
2024-09-11,MSFT,153,1169.0,1419,260,947227.0
2024-09-12,MSFT,945,645.0,890,1180,126548.0
2024-09-13,MSFT,1390,443.0,338,203,528189.0
2024-09-14,MSFT,428,1055.0,980,1187,59538.0
2024-09-15,MSFT,836,255.0,573,1120,985739.0
2024-09-16,MSFT,789,932.0,1066,1089,864531.0
2024-09-17,MSFT,1116,532.0,1343,942,867715.0
2024-09-18,MSFT,594,545.0,345,464,168328.0
2024-09-19,MSFT,864,1056.0,879,587,949337.0
2024-09-20,MSFT,979,1025.0,692,979,543919.0
2024-09-21,MSFT,544,1359.0,1220,250,723544.0
2024-09-22,MSFT,256,505.0,1439,1065,99649.0
2024-09-23,MSFT,1080,1031.0,783,268,909187.0
2024-09-24,MSFT,877,1454.0,1536,1009,358204.0
2024-09-25,MSFT,231,,1253,1135,894068.0
2024-09-26,MSFT,1101,635.0,480,213,411724.0
2024-09-27,MSFT,818,429.0,378,698,44238.0
2024-09-28,MSFT,1233,1441.0,548,780,404949.0
2024-09-29,MSFT,1360,1112.0,957,707,204548.0
2024-09-30,MSFT,190,1143.0,825,1000,
2024-10-01,MSFT,1094,1425.0,926,454,44474.0
2024-10-02,MSFT,497,239.0,1432,1100,817488.0
2024-10-03,MSFT,1398,192.0,1346,1205,930915.0
2024-10-04,MSFT,1465,1405.0,1325,281,855543.0
2024-10-05,MSFT,650,763.0,883,947,608154.0
2024-10-06,MSFT,614,675.0,584,499,302752.0
2024-10-07,MSFT,1450,707.0,376,1350,458257.0
2024-10-08,MSFT,871,931.0,186,924,997917.0
2024-10-09,MSFT,1224,855.0,820,668,58553.0
2024-10-10,MSFT,151,658.0,607,267,995792.0
2024-10-11,MSFT,963,,320,809,756102.0
2024-10-12,MSFT,296,443.0,719,1127,
2024-10-13,MSFT,852,121.0,302,974,282023.0
2024-10-14,MSFT,573,1272.0,524,1216,719981.0
2024-10-15,MSFT,1156,294.0,440,560,863116.0
2024-10-16,MSFT,1000,1194.0,259,404,339245.0
2024-10-17,MSFT,1079,203.0,1139,270,92337.0
2024-10-18,MSFT,522,360.0,1398,510,279298.0
2024-10-19,MSFT,865,848.0,1024,334,787762.0
2024-10-20,MSFT,728,422.0,1477,1156,695557.0
2024-10-21,MSFT,992,967.0,962,781,774959.0
2024-10-22,MSFT,1444,738.0,1375,91,538031.0
2024-10-23,MSFT,1423,496.0,1390,1037,464030.0
2024-10-24,MSFT,320,831.0,1259,842,545955.0
2024-10-25,MSFT,525,1099.0,1101,1205,817528.0
2024-10-26,MSFT,787,153.0,594,343,292818.0
2024-10-27,MSFT,1115,668.0,555,237,467635.0
2024-10-28,MSFT,561,1343.0,1353,735,998636.0
2024-10-29,MSFT,1279,163.0,296,752,948870.0
2024-10-30,MSFT,893,875.0,560,800,442051.0
2024-10-31,MSFT,804,634.0,397,780,648545.0
2024-11-01,MSFT,859,,889,408,932677.0
2024-11-02,MSFT,885,707.0,628,211,522149.0
2024-11-03,MSFT,203,121.0,445,602,801666.0
2024-11-04,MSFT,1417,1493.0,1259,1112,455128.0
2024-11-05,MSFT,398,1287.0,1033,396,93498.0
2024-11-06,MSFT,276,906.0,1256,455,79173.0
2024-11-07,MSFT,1176,527.0,373,830,47034.0
2024-11-08,MSFT,1403,367.0,1062,759,392137.0
2024-11-09,MSFT,1170,569.0,1030,448,446771.0
2024-11-10,MSFT,1254,550.0,1378,816,154218.0
2024-11-11,MSFT,442,1478.0,613,769,874307.0
2024-11-12,MSFT,482,820.0,610,971,248968.0
2024-11-13,MSFT,582,1302.0,1096,480,234317.0
2024-11-14,MSFT,801,1133.0,866,322,814962.0
2024-11-15,MSFT,1287,592.0,617,854,425279.0
2024-11-16,MSFT,1267,347.0,388,1163,136938.0
2024-11-17,MSFT,1132,869.0,1321,91,965465.0
2024-11-18,MSFT,800,619.0,1101,276,828733.0
2024-11-19,MSFT,1431,245.0,1273,1252,26781.0
2024-11-20,MSFT,1251,914.0,587,480,621874.0
2024-11-21,MSFT,814,174.0,1070,476,56723.0
2024-11-22,MSFT,850,740.0,503,610,380205.0
2024-11-23,MSFT,853,761.0,709,1304,642096.0
2024-11-24,MSFT,783,1038.0,586,616,765078.0
2024-11-25,MSFT,1425,418.0,453,991,931412.0
2024-11-26,MSFT,150,940.0,570,498,464361.0
2024-11-27,MSFT,1436,1365.0,224,574,898566.0
2024-11-28,MSFT,1219,1183.0,901,321,9557.0
2024-11-29,MSFT,1040,234.0,586,694,760343.0
2024-11-30,MSFT,1039,1418.0,921,383,693038.0
2024-12-01,MSFT,752,,1066,1350,691975.0
2024-12-02,MSFT,1203,1054.0,638,834,
2024-12-03,MSFT,643,567.0,281,1132,614663.0
2024-12-04,MSFT,516,245.0,666,1130,838772.0
2024-12-05,MSFT,1444,1424.0,270,138,321573.0
2024-12-06,MSFT,1119,1199.0,299,592,359593.0
2024-12-07,MSFT,1138,1275.0,1041,867,427886.0
2024-12-08,MSFT,1111,594.0,973,1087,967409.0
2024-12-09,MSFT,599,618.0,1140,1225,504803.0
2024-12-10,MSFT,463,786.0,610,1025,290139.0
2024-12-11,MSFT,515,986.0,638,677,995960.0
2024-12-12,MSFT,1332,1491.0,843,867,162023.0
2024-12-13,MSFT,1278,598.0,1337,1069,446373.0
2024-12-14,MSFT,377,205.0,835,795,489614.0
2024-12-15,MSFT,155,137.0,150,655,648382.0
2024-12-16,MSFT,453,979.0,931,1385,951493.0
2024-12-17,MSFT,368,1186.0,1537,273,810001.0
2024-12-18,MSFT,851,723.0,610,1194,752613.0
2024-12-19,MSFT,1354,306.0,356,286,539886.0
2024-12-20,MSFT,839,1365.0,989,745,
2024-12-21,MSFT,1442,1360.0,1121,186,647222.0
2024-12-22,MSFT,474,672.0,1121,876,34251.0
2024-12-23,MSFT,981,497.0,1294,938,984937.0
2024-12-24,MSFT,405,869.0,535,955,708626.0
2024-12-25,MSFT,949,1387.0,672,427,628818.0
2024-12-26,MSFT,1078,214.0,274,872,268268.0
2024-12-27,MSFT,501,190.0,529,300,953997.0
2024-12-28,MSFT,155,1222.0,796,689,404667.0
2024-12-29,MSFT,463,908.0,593,1300,32070.0
2024-12-30,MSFT,902,978.0,1530,1162,694646.0
2024-12-31,MSFT,599,530.0,500,157,551732.0
2025-01-01,MSFT,752,1116.0,489,1282,239941.0
2025-01-02,MSFT,866,,1437,175,7862.0
2025-01-03,MSFT,321,1089.0,912,1259,69012.0
2025-01-04,MSFT,1156,531.0,158,1370,272483.0
2025-01-05,MSFT,645,714.0,541,904,505711.0
2025-01-06,MSFT,1411,605.0,244,616,803223.0
2025-01-07,MSFT,874,693.0,200,696,756251.0
2025-01-08,MSFT,1387,1234.0,1538,1106,621987.0
2025-01-09,MSFT,1355,398.0,829,1131,821443.0
2025-01-10,MSFT,964,1306.0,1211,695,947323.0
2025-01-11,MSFT,126,1164.0,1350,547,862267.0
2025-01-12,MSFT,403,583.0,630,870,707652.0
2025-01-13,MSFT,404,1375.0,639,463,353859.0
2025-01-14,MSFT,609,,1493,867,584735.0
2025-01-15,MSFT,1162,320.0,603,1380,809328.0
2025-01-16,MSFT,1257,472.0,1361,507,108159.0
2025-01-17,MSFT,181,1198.0,1311,1116,879949.0
2025-01-18,MSFT,213,358.0,630,1005,591915.0
2025-01-19,MSFT,1123,490.0,569,488,917846.0
2025-01-20,MSFT,187,234.0,1047,448,799396.0
2025-01-21,MSFT,677,252.0,460,1277,316397.0
2025-01-22,MSFT,936,1238.0,293,1174,783928.0
2025-01-23,MSFT,1272,948.0,1461,442,144842.0
2025-01-24,MSFT,1493,434.0,377,1011,340491.0
2025-01-25,MSFT,817,1169.0,1048,415,149246.0
2025-01-26,MSFT,797,959.0,1355,847,80659.0
2025-01-27,MSFT,753,1442.0,1350,192,753987.0
2025-01-28,MSFT,500,1088.0,208,1037,45782.0
2025-01-29,MSFT,1286,1317.0,830,1280,930305.0
2025-01-30,MSFT,1406,1118.0,974,697,247855.0
2025-01-31,MSFT,497,1411.0,561,1081,38375.0
2025-02-01,MSFT,1124,842.0,807,1126,145538.0
2025-02-02,MSFT,1368,569.0,489,186,370011.0
2025-02-03,MSFT,556,1108.0,1513,388,446121.0
2025-02-04,MSFT,393,1067.0,632,1120,644444.0
2025-02-05,MSFT,462,342.0,1302,1023,282967.0
2025-02-06,MSFT,845,426.0,1124,386,604225.0
2025-02-07,MSFT,1347,174.0,432,1379,306380.0
2025-02-08,MSFT,843,581.0,1155,995,530128.0
2025-02-09,MSFT,601,465.0,1142,1160,596652.0
2025-02-10,MSFT,759,1295.0,1055,1187,968955.0
2025-02-11,MSFT,1308,402.0,1351,114,260447.0
2025-02-12,MSFT,1145,1180.0,220,677,606600.0
2025-02-13,MSFT,884,332.0,646,1333,404447.0
2025-02-14,MSFT,278,601.0,1360,1014,48176.0
2025-02-15,MSFT,1112,1204.0,348,1137,781699.0
2025-02-16,MSFT,1125,949.0,1373,395,902805.0
2025-02-17,MSFT,286,391.0,572,185,284417.0
2025-02-18,MSFT,1411,1100.0,1196,1155,329026.0
2025-02-19,MSFT,878,1065.0,622,602,65433.0
2025-02-20,MSFT,1048,931.0,1428,363,80752.0
2025-02-21,MSFT,901,477.0,433,201,368802.0
2025-02-22,MSFT,397,637.0,1268,153,890216.0
2025-02-23,MSFT,1325,160.0,1452,1109,970127.0
2025-02-24,MSFT,291,548.0,1176,800,75958.0
2025-02-25,MSFT,409,,876,516,832947.0
2025-02-26,MSFT,722,1489.0,1488,1118,702360.0
2025-02-27,MSFT,246,514.0,443,1106,497942.0
2025-02-28,MSFT,455,1447.0,327,1202,174483.0
2025-03-01,MSFT,1318,1107.0,626,1340,176614.0
2025-03-02,MSFT,213,380.0,360,507,198661.0
2025-03-03,MSFT,1368,413.0,632,1133,197572.0
2025-03-04,MSFT,1023,971.0,1327,162,234150.0
2025-03-05,MSFT,943,811.0,456,1162,397177.0
2025-03-06,MSFT,1362,1203.0,411,902,978494.0
2025-03-07,MSFT,530,,1463,1225,135802.0
2025-03-08,MSFT,1235,725.0,402,602,261647.0
2025-03-09,MSFT,163,1357.0,327,499,820806.0
2025-03-10,MSFT,1258,1328.0,561,556,970950.0
2025-03-11,MSFT,1272,359.0,450,1161,112671.0
2025-03-12,MSFT,126,1208.0,365,937,202747.0
2025-03-13,MSFT,1249,1035.0,1270,1062,301231.0
2025-03-14,MSFT,275,1027.0,261,265,779007.0
2025-03-15,MSFT,526,908.0,912,266,926412.0
2025-03-16,MSFT,1466,398.0,470,394,430922.0
2025-03-17,MSFT,685,1063.0,702,1375,775806.0
2025-03-18,MSFT,1311,639.0,522,1005,280435.0
2025-03-19,MSFT,1274,1206.0,990,255,146218.0
2025-03-20,MSFT,1438,1120.0,597,173,27631.0
2025-03-21,MSFT,250,930.0,940,442,153403.0
2025-03-22,MSFT,1074,826.0,531,1249,763626.0
2025-03-23,MSFT,534,1033.0,410,553,834035.0
2025-03-24,MSFT,938,498.0,160,1370,206832.0
2025-03-25,MSFT,539,675.0,1202,1387,383374.0
2025-03-26,MSFT,210,1354.0,1418,366,187676.0
2025-03-27,MSFT,872,1414.0,827,1265,690790.0
2025-03-28,MSFT,313,144.0,1184,1101,15169.0
2025-03-29,MSFT,947,1075.0,590,517,82794.0
2025-03-30,MSFT,296,380.0,627,1378,350220.0
2025-03-31,MSFT,1259,1240.0,1200,198,298174.0
2025-04-01,MSFT,439,735.0,1121,306,373344.0
2025-04-02,MSFT,1398,1413.0,191,458,769048.0
2025-04-03,MSFT,1130,447.0,311,133,187556.0
2025-04-04,MSFT,1493,1154.0,1069,1385,743560.0
2025-04-05,MSFT,376,196.0,806,782,180158.0
2025-04-06,MSFT,1072,,1091,349,121781.0
2025-04-07,MSFT,894,825.0,953,761,938818.0
2025-04-08,MSFT,161,670.0,853,643,827814.0
2025-04-09,MSFT,1362,837.0,769,313,715825.0
2025-04-10,MSFT,1153,1182.0,1181,943,473973.0
2025-04-11,MSFT,1110,1269.0,965,639,361004.0
2025-04-12,MSFT,907,367.0,268,198,268139.0
2025-04-13,MSFT,385,408.0,157,1208,490523.0
2025-04-14,MSFT,1296,1428.0,419,1239,384613.0
2025-04-15,MSFT,1082,1244.0,1167,1355,991923.0
2025-04-16,MSFT,1194,1181.0,601,902,983806.0
2025-04-17,MSFT,1186,318.0,1182,914,785669.0
2025-04-18,MSFT,1494,762.0,182,1211,700730.0
2025-04-19,MSFT,471,950.0,384,599,
2025-04-20,MSFT,830,276.0,1280,252,984220.0
2025-04-21,MSFT,887,543.0,788,1138,465674.0
2025-04-22,MSFT,1377,1331.0,1249,812,818181.0
2025-04-23,MSFT,1058,1470.0,345,502,254293.0
2025-04-24,MSFT,1435,326.0,805,380,798388.0
2025-04-25,MSFT,1236,989.0,150,607,783428.0
2025-04-26,MSFT,1444,259.0,330,1234,508719.0
2025-04-27,MSFT,446,416.0,751,1081,557330.0
2025-04-28,MSFT,675,1422.0,916,828,458709.0
2025-04-29,MSFT,1396,1291.0,511,857,411643.0
2025-04-30,MSFT,1192,1062.0,1357,515,903692.0
2025-05-01,MSFT,143,440.0,421,574,219933.0
2025-05-02,MSFT,788,474.0,623,982,698259.0
2025-05-03,MSFT,1126,1485.0,734,574,930559.0
2025-05-04,MSFT,1365,822.0,292,1325,909500.0
2025-05-05,MSFT,180,871.0,1473,596,354914.0
2025-05-06,MSFT,222,459.0,1126,1242,450070.0
2025-05-07,MSFT,996,,1158,1305,89273.0
2025-05-08,MSFT,182,1259.0,1021,836,642284.0
2025-05-09,MSFT,1373,1328.0,793,177,501151.0
2025-05-10,MSFT,491,1136.0,1436,661,413287.0
2025-05-11,MSFT,1264,146.0,276,194,588501.0
2025-05-12,MSFT,1016,,605,1288,688630.0
2025-05-13,MSFT,801,1138.0,1322,780,999044.0
2025-05-14,MSFT,661,1257.0,670,1208,453429.0
2025-05-15,MSFT,813,794.0,1083,968,727979.0
2025-05-16,MSFT,1193,577.0,914,1075,818821.0
2025-05-17,MSFT,1204,186.0,860,213,395125.0
2025-05-18,MSFT,551,675.0,1459,364,291410.0
2025-05-19,MSFT,1341,1176.0,1133,955,898171.0
2025-05-20,MSFT,721,957.0,693,1303,32624.0
2025-05-21,MSFT,380,722.0,1523,826,116060.0
2025-05-22,MSFT,117,310.0,1092,622,806447.0
2025-05-23,MSFT,1371,921.0,1373,661,662183.0
2025-05-24,MSFT,1320,955.0,402,1164,987494.0
2025-05-25,MSFT,1151,183.0,365,991,434585.0
2025-05-26,MSFT,753,1243.0,979,118,879932.0
2025-05-27,MSFT,1473,119.0,1050,1228,659657.0
2025-05-28,MSFT,164,1342.0,904,412,746365.0
2025-05-29,MSFT,141,245.0,710,134,70300.0
2025-05-30,MSFT,1166,602.0,842,806,68626.0
2025-05-31,MSFT,422,1141.0,450,707,496098.0
2025-06-01,MSFT,412,902.0,1481,376,736318.0
2025-06-02,MSFT,1030,516.0,850,1096,286439.0
2025-06-03,MSFT,1012,628.0,1035,498,659421.0
2025-06-04,MSFT,818,364.0,1361,656,622808.0
2025-06-05,MSFT,400,945.0,1007,1149,302284.0
2025-06-06,MSFT,722,1340.0,1108,312,450802.0
2025-06-07,MSFT,316,330.0,306,1331,217543.0
2025-06-08,MSFT,422,872.0,1477,821,636946.0
2025-06-09,MSFT,598,545.0,530,335,349647.0
2025-06-10,MSFT,664,1443.0,1479,1207,655385.0
2025-06-11,MSFT,696,,1210,1268,526185.0
2025-06-12,MSFT,1303,112.0,1442,1111,885707.0
2025-06-13,MSFT,611,1438.0,1319,1134,212175.0
2025-06-14,MSFT,401,674.0,337,358,858828.0
2025-06-15,MSFT,409,1234.0,592,974,8005.0
2025-06-16,MSFT,1181,1332.0,1324,385,692542.0
2025-06-17,MSFT,1294,629.0,651,420,655478.0
2025-06-18,MSFT,1272,1100.0,965,818,729660.0
2025-06-19,MSFT,525,178.0,1076,1101,164460.0
2025-06-20,MSFT,1232,764.0,746,145,188684.0
2025-06-21,MSFT,1350,980.0,699,108,293722.0
2025-06-22,MSFT,631,1047.0,909,392,324140.0
2025-06-23,MSFT,1320,493.0,1228,564,671444.0
2025-06-24,MSFT,814,875.0,625,1045,135253.0
2025-06-25,MSFT,608,1091.0,479,770,726048.0
2025-06-26,MSFT,914,763.0,1094,1174,470896.0
2025-06-27,MSFT,163,676.0,664,688,886307.0
2025-06-28,MSFT,1278,1185.0,1390,120,676243.0
2025-06-29,MSFT,1435,221.0,1335,1112,695833.0
2025-06-30,MSFT,1295,982.0,715,764,502896.0
2025-07-01,MSFT,682,1264.0,1242,466,468734.0
2025-07-02,MSFT,209,1287.0,708,1382,32646.0
2025-07-03,MSFT,546,683.0,1251,824,532546.0
2025-07-04,MSFT,928,695.0,1208,439,849623.0
2025-07-05,MSFT,1305,651.0,627,1291,249359.0
2025-07-06,MSFT,1077,783.0,1097,768,990914.0
2025-07-07,MSFT,283,914.0,1098,743,111640.0
2025-07-08,MSFT,995,871.0,1257,813,939839.0
2025-07-09,MSFT,144,605.0,1349,730,386502.0
2025-07-10,MSFT,638,643.0,502,388,964813.0
2025-07-11,MSFT,206,1005.0,1507,456,872767.0
2025-07-12,MSFT,162,683.0,970,463,147823.0
2025-07-13,MSFT,521,206.0,556,1250,857682.0
2025-07-14,MSFT,627,1155.0,1222,1277,614437.0
2025-07-15,MSFT,782,1366.0,737,322,30454.0
2025-07-16,MSFT,1041,1073.0,683,478,667002.0
2025-07-17,MSFT,140,213.0,514,252,569569.0
2025-07-18,MSFT,1076,927.0,551,379,991304.0
2025-07-19,MSFT,1058,1407.0,926,604,237676.0
2025-07-20,MSFT,1122,1057.0,178,1172,475365.0
2025-07-21,MSFT,1476,1005.0,1092,1103,787955.0
2025-07-22,MSFT,120,408.0,1470,1015,690957.0
2025-07-23,MSFT,601,689.0,823,757,995551.0
2025-07-24,MSFT,1159,,271,147,828719.0
2025-07-25,MSFT,826,655.0,877,851,646951.0
2025-07-26,MSFT,655,242.0,1331,286,120982.0
2025-07-27,MSFT,309,798.0,1348,619,258192.0
2025-07-28,MSFT,988,548.0,722,1245,129915.0
2025-07-29,MSFT,538,514.0,1328,1240,680488.0
2025-07-30,MSFT,327,1123.0,926,901,146364.0
2025-07-31,MSFT,1004,1105.0,458,1189,166738.0
2025-08-01,MSFT,1030,671.0,1435,199,923621.0
2025-08-02,MSFT,1434,738.0,863,1301,222755.0
2025-08-03,MSFT,784,502.0,997,679,733428.0
2025-08-04,MSFT,197,693.0,186,777,972225.0
2025-08-05,MSFT,1386,1394.0,348,819,304800.0
2025-08-06,MSFT,870,374.0,216,1044,204685.0
2025-08-07,MSFT,1492,1233.0,427,101,358089.0
2025-08-08,MSFT,1037,645.0,697,743,353821.0
2025-08-09,MSFT,1073,717.0,284,1115,390576.0
2025-08-10,MSFT,1325,422.0,1314,1383,804328.0
2025-08-11,MSFT,858,1221.0,1198,345,982140.0
2025-08-12,MSFT,1411,815.0,1214,280,768505.0
2025-08-13,MSFT,550,724.0,1200,349,939208.0
2025-08-14,MSFT,975,1088.0,750,523,561934.0
2025-08-15,MSFT,342,1376.0,458,1117,827646.0
2025-08-16,MSFT,591,1442.0,878,1284,445110.0
2025-08-17,MSFT,725,551.0,635,470,285338.0
2025-08-18,MSFT,1105,940.0,1395,172,947358.0
2025-08-19,MSFT,1443,119.0,494,734,455473.0
2025-08-20,MSFT,527,842.0,179,988,242317.0
2025-08-21,MSFT,420,627.0,1020,1396,628513.0
2025-08-22,MSFT,1334,539.0,1043,1108,964574.0
2025-08-23,MSFT,148,528.0,923,802,601098.0
2025-08-24,MSFT,809,642.0,1510,533,227163.0
2025-08-25,MSFT,892,155.0,1253,566,797554.0
2025-08-26,MSFT,420,684.0,949,333,456585.0
2025-08-27,MSFT,565,187.0,202,184,777127.0
2025-08-28,MSFT,1069,777.0,1254,819,611352.0
2025-08-29,MSFT,1150,228.0,976,92,392420.0
2025-08-30,MSFT,1086,493.0,391,92,273609.0
2025-08-31,MSFT,410,280.0,240,892,898725.0
2025-09-01,MSFT,1375,395.0,306,241,800076.0
2025-09-02,MSFT,1077,835.0,658,295,400256.0
2025-09-03,MSFT,232,1136.0,1133,602,123917.0
2025-09-04,MSFT,1299,155.0,1018,1334,153980.0
2025-09-05,MSFT,214,1073.0,1212,1241,869808.0
2025-09-06,MSFT,165,335.0,1527,1192,803244.0
2025-09-07,MSFT,941,674.0,1244,356,791950.0
2025-09-08,MSFT,618,514.0,985,894,174610.0
2025-09-09,MSFT,529,820.0,1432,1392,437965.0
2025-09-10,MSFT,754,749.0,446,319,989792.0
2025-09-11,MSFT,1488,593.0,1423,1205,764248.0
2025-09-12,MSFT,1266,1438.0,416,355,190405.0
2025-09-13,MSFT,140,500.0,370,268,300560.0
2025-09-14,MSFT,1066,356.0,642,849,385649.0
2025-09-15,MSFT,672,939.0,618,1004,451337.0
2025-09-16,MSFT,457,581.0,1300,946,226941.0
2025-09-17,MSFT,556,1067.0,789,1161,927953.0
2025-09-18,MSFT,657,1389.0,1466,397,549811.0
2025-09-19,MSFT,1040,767.0,256,973,323222.0
2025-09-20,MSFT,285,,433,506,760708.0
2025-09-21,MSFT,1338,123.0,1383,1123,134645.0
2025-09-22,MSFT,707,883.0,487,1272,398415.0
2025-09-23,MSFT,431,732.0,1309,1383,627338.0
2025-09-24,MSFT,391,600.0,688,1242,341190.0
2025-09-25,MSFT,247,1155.0,988,992,959717.0
2025-09-26,MSFT,1434,167.0,1058,98,638627.0
2025-09-27,MSFT,394,372.0,1459,1135,163542.0
2025-09-28,MSFT,123,809.0,973,1143,365827.0
2025-09-29,MSFT,1454,,919,1094,15840.0
2025-09-30,MSFT,783,435.0,1288,1189,665546.0
2025-10-01,MSFT,823,1429.0,1131,551,824607.0
2025-10-02,MSFT,502,220.0,1433,991,384277.0
2025-10-03,MSFT,1325,1045.0,598,1387,956884.0
2025-10-04,MSFT,1256,612.0,1173,1289,776784.0
2025-10-05,MSFT,479,406.0,295,420,551560.0
2025-10-06,MSFT,235,658.0,163,103,574773.0
2025-10-07,MSFT,608,1116.0,841,1290,794856.0
2025-10-08,MSFT,730,1063.0,272,676,346224.0
2025-10-09,MSFT,1300,483.0,358,311,63383.0
2025-10-10,MSFT,264,955.0,1123,690,719640.0
2025-10-11,MSFT,427,1473.0,980,440,421196.0
2025-10-12,MSFT,300,181.0,1145,920,482055.0
2025-10-13,MSFT,1268,1079.0,649,1332,806196.0
2025-10-14,MSFT,1483,702.0,1202,1394,369912.0
2025-10-15,MSFT,862,418.0,280,380,340625.0
2025-10-16,MSFT,1261,1308.0,620,136,405039.0
2025-10-17,MSFT,1369,509.0,362,1361,168161.0
2025-10-18,MSFT,802,553.0,277,732,60074.0
2025-10-19,MSFT,752,1008.0,1540,1091,829038.0
2025-10-20,MSFT,866,588.0,743,395,773795.0
2025-10-21,MSFT,405,1340.0,1527,1038,735391.0
2025-10-22,MSFT,1023,917.0,1188,1082,645917.0
2025-10-23,MSFT,390,426.0,501,1303,107832.0
2025-10-24,MSFT,747,778.0,457,1037,531815.0
2025-10-25,MSFT,102,1019.0,1120,500,81295.0
2025-10-26,MSFT,1422,1445.0,197,241,251893.0
2025-10-27,MSFT,809,548.0,973,882,646452.0
2025-10-28,MSFT,1412,285.0,403,570,321282.0
2025-10-29,MSFT,986,734.0,405,721,779012.0
2025-10-30,MSFT,1449,128.0,1443,1309,465665.0
2025-10-31,MSFT,1137,1457.0,727,650,59741.0
2025-11-01,MSFT,749,1066.0,1519,479,526294.0
2025-11-02,MSFT,194,146.0,1083,144,419899.0
2025-11-03,MSFT,272,1175.0,1081,661,765342.0
2025-11-04,MSFT,1210,1122.0,1106,103,995364.0
2025-11-05,MSFT,1167,1084.0,450,906,3815.0
2025-11-06,MSFT,146,277.0,616,541,648499.0
2025-11-07,MSFT,325,1425.0,797,755,459359.0
2025-11-08,MSFT,397,487.0,1253,685,3319.0
2025-11-09,MSFT,150,292.0,454,1049,958972.0
2025-11-10,MSFT,1199,1157.0,721,1007,906956.0
2025-11-11,MSFT,952,221.0,1071,1214,767254.0
2025-11-12,MSFT,395,304.0,449,357,478293.0
2025-11-13,MSFT,896,524.0,857,1117,343280.0
