date,symbol,open_price,close_price,high_price,low_price,volume
2024-03-18,AAPL,1414,801.0,257,1142,433325.0
2024-03-19,AAPL,1118,487.0,566,168,143390.0
2024-03-20,AAPL,459,1449.0,337,803,555811.0
2024-03-21,AAPL,455,365.0,882,1229,966294.0
2024-03-22,AAPL,640,1383.0,562,1127,784604.0
2024-03-23,AAPL,178,884.0,428,1063,577656.0
2024-03-24,AAPL,424,1480.0,383,1007,701762.0
2024-03-25,AAPL,811,748.0,1199,355,497841.0
2024-03-26,AAPL,156,1320.0,568,92,938934.0
2024-03-27,AAPL,993,277.0,1482,1110,978215.0
2024-03-28,AAPL,484,1027.0,1542,1381,519397.0
2024-03-29,AAPL,166,1059.0,246,216,359134.0
2024-03-30,AAPL,1333,570.0,851,380,837166.0
2024-03-31,AAPL,1088,285.0,968,1053,858805.0
2024-04-01,AAPL,704,492.0,430,1227,492456.0
2024-04-02,AAPL,1461,371.0,1460,991,211117.0
2024-04-03,AAPL,1278,1238.0,757,661,333349.0
2024-04-04,AAPL,893,1132.0,309,1242,69116.0
2024-04-05,AAPL,510,1194.0,242,422,863354.0
2024-04-06,AAPL,822,1356.0,200,842,64161.0
2024-04-07,AAPL,203,101.0,1199,780,480546.0
2024-04-08,AAPL,975,1096.0,382,135,769595.0
2024-04-09,AAPL,996,873.0,1179,1176,721797.0
2024-04-10,AAPL,918,480.0,342,689,336236.0
2024-04-11,AAPL,672,397.0,1158,1228,627855.0
2024-04-12,AAPL,847,352.0,352,1148,250119.0
2024-04-13,AAPL,228,1154.0,749,668,615638.0
2024-04-14,AAPL,956,381.0,673,542,505114.0
2024-04-15,AAPL,244,481.0,1321,585,246474.0
2024-04-16,AAPL,976,632.0,1168,866,493672.0
2024-04-17,AAPL,674,1268.0,404,1280,903780.0
2024-04-18,AAPL,234,812.0,1110,354,693512.0
2024-04-19,AAPL,1373,531.0,1020,1366,823449.0
2024-04-20,AAPL,1172,549.0,835,137,35158.0
2024-04-21,AAPL,546,1179.0,549,1350,911184.0
2024-04-22,AAPL,1410,1122.0,636,1224,898899.0
2024-04-23,AAPL,1399,546.0,720,683,867242.0
2024-04-24,AAPL,201,1438.0,1040,1109,501495.0
2024-04-25,AAPL,875,1101.0,408,526,732407.0
2024-04-26,AAPL,142,1487.0,296,1343,989365.0
2024-04-27,AAPL,1455,876.0,1346,913,556848.0
2024-04-28,AAPL,451,857.0,866,740,318491.0
2024-04-29,AAPL,394,933.0,1155,128,214364.0
2024-04-30,AAPL,381,181.0,708,361,153603.0
2024-05-01,AAPL,1287,900.0,625,540,331625.0
2024-05-02,AAPL,122,489.0,502,1143,866575.0
2024-05-03,AAPL,1141,,455,908,195342.0
2024-05-04,AAPL,487,1287.0,303,659,479188.0
2024-05-05,AAPL,1149,1253.0,356,905,94184.0
2024-05-06,AAPL,1258,357.0,160,952,378034.0
2024-05-07,AAPL,426,394.0,150,1005,303860.0
2024-05-08,AAPL,538,532.0,407,971,41654.0
2024-05-09,AAPL,432,1232.0,934,445,
2024-05-10,AAPL,916,1275.0,1120,1001,470657.0
2024-05-11,AAPL,705,1257.0,1229,1012,971821.0
2024-05-12,AAPL,1370,1160.0,1298,1224,216870.0
2024-05-13,AAPL,1082,1165.0,751,896,349487.0
2024-05-14,AAPL,302,312.0,1213,699,818859.0
2024-05-15,AAPL,1070,1298.0,966,829,544179.0
2024-05-16,AAPL,693,927.0,1057,1320,958997.0
2024-05-17,AAPL,1096,694.0,288,1135,69068.0
2024-05-18,AAPL,1411,646.0,1346,353,33801.0
2024-05-19,AAPL,413,883.0,157,1182,872924.0
2024-05-20,AAPL,929,830.0,1100,966,188657.0
2024-05-21,AAPL,470,864.0,322,264,721452.0
2024-05-22,AAPL,1100,1026.0,1376,835,210374.0
2024-05-23,AAPL,1054,1337.0,1451,702,55922.0
2024-05-24,AAPL,365,1266.0,582,1048,75712.0
2024-05-25,AAPL,1396,582.0,957,1140,998156.0
2024-05-26,AAPL,301,613.0,1438,279,62201.0
2024-05-27,AAPL,823,1191.0,1548,589,399239.0
2024-05-28,AAPL,1201,1306.0,1413,543,749006.0
2024-05-29,AAPL,1346,632.0,286,524,850866.0
2024-05-30,AAPL,757,1036.0,488,701,780241.0
2024-05-31,AAPL,1390,1060.0,282,268,387998.0
2024-06-01,AAPL,1109,1365.0,1129,1027,114034.0
2024-06-02,AAPL,228,722.0,1432,1235,557700.0
2024-06-03,AAPL,492,1016.0,345,603,375467.0
2024-06-04,AAPL,389,907.0,284,1332,848257.0
2024-06-05,AAPL,1470,949.0,1005,426,890379.0
2024-06-06,AAPL,1229,1170.0,782,179,383920.0
2024-06-07,AAPL,460,1036.0,1305,486,45432.0
2024-06-08,AAPL,457,333.0,260,782,616443.0
2024-06-09,AAPL,119,,376,118,455745.0
2024-06-10,AAPL,264,747.0,1324,969,311051.0
2024-06-11,AAPL,411,539.0,323,217,313381.0
2024-06-12,AAPL,1188,426.0,1173,1275,941883.0
2024-06-13,AAPL,1225,1008.0,327,397,331599.0
2024-06-14,AAPL,1354,777.0,962,439,482576.0
2024-06-15,AAPL,1478,739.0,515,1351,896630.0
2024-06-16,AAPL,745,655.0,465,1065,511854.0
2024-06-17,AAPL,140,643.0,932,491,662726.0
2024-06-18,AAPL,750,571.0,337,1273,75019.0
2024-06-19,AAPL,209,451.0,274,323,653404.0
2024-06-20,AAPL,1454,473.0,238,936,227862.0
2024-06-21,AAPL,615,603.0,370,1057,77864.0
2024-06-22,AAPL,535,583.0,1350,1141,999308.0
2024-06-23,AAPL,657,894.0,1313,410,338626.0
2024-06-24,AAPL,725,1288.0,1398,1273,734011.0
2024-06-25,AAPL,949,757.0,826,867,
2024-06-26,AAPL,162,645.0,1390,1096,936685.0
2024-06-27,AAPL,768,1311.0,491,1192,226352.0
2024-06-28,AAPL,897,1137.0,513,333,172424.0
2024-06-29,AAPL,605,1222.0,750,1162,199622.0
2024-06-30,AAPL,181,1066.0,338,1392,467316.0
2024-07-01,AAPL,293,709.0,1299,1280,18110.0
2024-07-02,AAPL,524,374.0,555,342,4543.0
2024-07-03,AAPL,1125,184.0,900,591,898603.0
2024-07-04,AAPL,1256,401.0,700,100,677669.0
2024-07-05,AAPL,327,1096.0,1475,1388,316331.0
2024-07-06,AAPL,1400,384.0,166,889,378767.0
2024-07-07,AAPL,323,567.0,537,531,753814.0
2024-07-08,AAPL,1189,1060.0,649,1352,857997.0
2024-07-09,AAPL,1430,1007.0,1035,787,782363.0
2024-07-10,AAPL,1103,459.0,572,829,921913.0
2024-07-11,AAPL,1067,138.0,1205,940,134987.0
2024-07-12,AAPL,573,1458.0,288,683,408796.0
2024-07-13,AAPL,1128,142.0,1038,399,248205.0
2024-07-14,AAPL,420,885.0,658,804,564232.0
2024-07-15,AAPL,642,330.0,1374,539,14013.0
2024-07-16,AAPL,1494,465.0,1437,716,935085.0
2024-07-17,AAPL,630,151.0,839,1274,135544.0
2024-07-18,AAPL,216,1433.0,1420,492,293918.0
2024-07-19,AAPL,184,456.0,1415,1211,442480.0
2024-07-20,AAPL,267,1440.0,393,396,
2024-07-21,AAPL,447,412.0,591,1012,370422.0
2024-07-22,AAPL,915,854.0,938,192,493804.0
2024-07-23,AAPL,742,1141.0,681,936,865864.0
2024-07-24,AAPL,930,1199.0,462,256,99993.0
2024-07-25,AAPL,135,330.0,644,843,196274.0
2024-07-26,AAPL,1219,1253.0,1079,506,348130.0
2024-07-27,AAPL,1448,440.0,258,839,953016.0
2024-07-28,AAPL,618,1442.0,971,390,533566.0
2024-07-29,AAPL,322,915.0,1216,1370,523472.0
2024-07-30,AAPL,847,413.0,844,1120,124092.0
2024-07-31,AAPL,255,1146.0,1307,688,848599.0
2024-08-01,AAPL,1086,1070.0,1505,948,401610.0
2024-08-02,AAPL,213,1006.0,1200,622,240454.0
2024-08-03,AAPL,448,651.0,459,1307,786391.0
2024-08-04,AAPL,1422,820.0,1252,1220,720607.0
2024-08-05,AAPL,1290,363.0,1144,795,221413.0
2024-08-06,AAPL,748,913.0,316,1213,981311.0
2024-08-07,AAPL,174,282.0,209,114,386317.0
2024-08-08,AAPL,706,533.0,775,357,132116.0
2024-08-09,AAPL,535,1132.0,604,751,284161.0
2024-08-10,AAPL,633,979.0,643,796,845923.0
2024-08-11,AAPL,1347,402.0,390,1083,801438.0
2024-08-12,AAPL,1193,606.0,1535,1318,485604.0
2024-08-13,AAPL,578,710.0,424,655,522997.0
2024-08-14,AAPL,1359,,1368,270,523363.0
2024-08-15,AAPL,1027,1469.0,718,1182,701583.0
2024-08-16,AAPL,320,533.0,214,649,3083.0
2024-08-17,AAPL,1030,1104.0,687,583,222757.0
2024-08-18,AAPL,416,613.0,1270,395,187970.0
2024-08-19,AAPL,1147,1320.0,497,844,466573.0
2024-08-20,AAPL,1467,146.0,443,571,648020.0
2024-08-21,AAPL,123,1323.0,1107,461,681664.0
2024-08-22,AAPL,422,504.0,272,1043,767444.0
2024-08-23,AAPL,1462,813.0,1051,1029,227627.0
2024-08-24,AAPL,753,707.0,167,684,289431.0
2024-08-25,AAPL,1258,749.0,849,1398,956127.0
2024-08-26,AAPL,236,650.0,837,1350,425546.0
2024-08-27,AAPL,479,1378.0,1158,1191,633958.0
2024-08-28,AAPL,1441,1082.0,168,372,786309.0
2024-08-29,AAPL,956,397.0,172,1327,893177.0
2024-08-30,AAPL,688,466.0,174,978,540231.0
2024-08-31,AAPL,211,798.0,594,460,962702.0
2024-09-01,AAPL,421,1069.0,1146,1238,85513.0
2024-09-02,AAPL,1388,973.0,544,1295,
2024-09-03,AAPL,236,1141.0,270,1262,922032.0
2024-09-04,AAPL,1321,827.0,446,1370,249267.0
2024-09-05,AAPL,145,536.0,154,344,588624.0
2024-09-06,AAPL,508,246.0,235,1340,908444.0
2024-09-07,AAPL,494,1490.0,1537,176,797697.0
2024-09-08,AAPL,708,1354.0,1173,1382,621146.0
2024-09-09,AAPL,1233,533.0,763,1351,407458.0
2024-09-10,AAPL,246,906.0,1240,882,685121.0
2024-09-11,AAPL,202,646.0,296,1012,461358.0
2024-09-12,AAPL,865,1413.0,454,1393,243882.0
2024-09-13,AAPL,183,444.0,1125,811,704199.0
2024-09-14,AAPL,426,970.0,686,901,430434.0
2024-09-15,AAPL,1012,580.0,296,628,910433.0
2024-09-16,AAPL,1388,1478.0,1401,231,574795.0
2024-09-17,AAPL,747,506.0,1033,1367,63914.0
2024-09-18,AAPL,1228,151.0,1223,176,620441.0
2024-09-19,AAPL,693,1318.0,699,812,282874.0
2024-09-20,AAPL,934,1281.0,1091,897,310138.0
2024-09-21,AAPL,164,872.0,1447,90,910425.0
2024-09-22,AAPL,361,113.0,1233,681,348439.0
2024-09-23,AAPL,1373,177.0,381,1209,895140.0
2024-09-24,AAPL,685,860.0,853,118,7334.0
2024-09-25,AAPL,648,,570,1293,558105.0
2024-09-26,AAPL,1011,283.0,934,923,358042.0
2024-09-27,AAPL,517,1318.0,560,1213,880217.0
2024-09-28,AAPL,792,104.0,745,280,498498.0
2024-09-29,AAPL,404,1193.0,569,1016,770051.0
2024-09-30,AAPL,1431,1200.0,887,750,
2024-10-01,AAPL,349,776.0,1047,552,672045.0
2024-10-02,AAPL,243,951.0,1300,262,975261.0
2024-10-03,AAPL,981,1118.0,287,553,817629.0
2024-10-04,AAPL,164,343.0,1369,505,879770.0
2024-10-05,AAPL,409,765.0,1416,1170,581589.0
2024-10-06,AAPL,299,899.0,1443,198,886073.0
2024-10-07,AAPL,1433,1365.0,531,1396,646702.0
2024-10-08,AAPL,307,897.0,652,999,2844.0
2024-10-09,AAPL,525,1177.0,1285,538,321612.0
2024-10-10,AAPL,1381,1433.0,1499,1082,32506.0
2024-10-11,AAPL,411,,494,1012,458457.0
2024-10-12,AAPL,922,766.0,1460,1396,
2024-10-13,AAPL,1272,1368.0,699,430,944730.0
2024-10-14,AAPL,434,1025.0,1031,1241,669225.0
2024-10-15,AAPL,330,629.0,586,590,130821.0
2024-10-16,AAPL,577,316.0,1211,938,421554.0
2024-10-17,AAPL,783,577.0,1211,339,874281.0
2024-10-18,AAPL,1233,1051.0,1340,920,744317.0
2024-10-19,AAPL,167,316.0,400,1044,195055.0
2024-10-20,AAPL,881,698.0,1035,807,88578.0
2024-10-21,AAPL,480,1000.0,465,977,313713.0
2024-10-22,AAPL,950,839.0,1356,1046,83569.0
2024-10-23,AAPL,1321,994.0,489,393,547699.0
2024-10-24,AAPL,1238,1069.0,1262,642,119218.0
2024-10-25,AAPL,888,379.0,1493,313,275671.0
2024-10-26,AAPL,779,483.0,1300,564,409047.0
2024-10-27,AAPL,433,546.0,340,240,802955.0
2024-10-28,AAPL,759,815.0,826,606,528574.0
2024-10-29,AAPL,331,1471.0,551,917,750007.0
2024-10-30,AAPL,593,672.0,655,1164,467692.0
2024-10-31,AAPL,1418,447.0,955,569,190083.0
2024-11-01,AAPL,577,,1240,639,118707.0
2024-11-02,AAPL,1268,572.0,389,1344,391307.0
2024-11-03,AAPL,468,545.0,1432,631,103138.0
2024-11-04,AAPL,1387,952.0,242,1203,588657.0
2024-11-05,AAPL,223,1244.0,1218,1223,524733.0
2024-11-06,AAPL,1370,236.0,714,1292,344183.0
2024-11-07,AAPL,1331,1226.0,1474,222,885508.0
2024-11-08,AAPL,1284,207.0,550,132,302763.0
2024-11-09,AAPL,1108,960.0,500,691,383057.0
2024-11-10,AAPL,1107,756.0,1116,543,192862.0
2024-11-11,AAPL,717,124.0,643,874,31889.0
2024-11-12,AAPL,184,109.0,298,439,556482.0
2024-11-13,AAPL,559,771.0,918,1197,250656.0
2024-11-14,AAPL,285,125.0,1529,1097,44514.0
2024-11-15,AAPL,331,545.0,766,137,177920.0
2024-11-16,AAPL,156,863.0,1411,1251,989112.0
2024-11-17,AAPL,1348,1444.0,537,915,387961.0
2024-11-18,AAPL,262,282.0,151,1104,375317.0
2024-11-19,AAPL,1461,1192.0,631,340,8920.0
2024-11-20,AAPL,601,1107.0,1508,727,949670.0
2024-11-21,AAPL,1298,1061.0,753,879,489808.0
2024-11-22,AAPL,1485,1049.0,665,431,147293.0
2024-11-23,AAPL,1237,1331.0,1432,969,686336.0
2024-11-24,AAPL,432,483.0,621,645,167004.0
2024-11-25,AAPL,1252,560.0,1394,424,703482.0
2024-11-26,AAPL,601,129.0,160,202,461226.0
2024-11-27,AAPL,926,1036.0,848,1148,759530.0
2024-11-28,AAPL,260,669.0,648,617,591407.0
2024-11-29,AAPL,714,340.0,1378,155,968355.0
2024-11-30,AAPL,110,862.0,808,1192,80692.0
2024-12-01,AAPL,778,,1218,1040,242815.0
2024-12-02,AAPL,802,1039.0,422,531,
2024-12-03,AAPL,831,1282.0,1097,824,664973.0
2024-12-04,AAPL,986,612.0,451,1041,38956.0
2024-12-05,AAPL,1134,712.0,846,866,999004.0
2024-12-06,AAPL,453,1488.0,1200,1207,643902.0
2024-12-07,AAPL,1215,892.0,172,296,84651.0
2024-12-08,AAPL,305,218.0,827,1126,87025.0
2024-12-09,AAPL,381,1098.0,1249,951,405420.0
2024-12-10,AAPL,1440,550.0,826,1164,665252.0
2024-12-11,AAPL,1273,1272.0,461,224,646275.0
2024-12-12,AAPL,962,1148.0,486,760,843713.0
2024-12-13,AAPL,1057,903.0,1082,435,95067.0
2024-12-14,AAPL,1404,340.0,831,854,303411.0
2024-12-15,AAPL,1019,409.0,959,352,951485.0
2024-12-16,AAPL,1076,1061.0,1216,749,327506.0
2024-12-17,AAPL,361,1218.0,912,1222,452344.0
2024-12-18,AAPL,243,613.0,788,1136,942806.0
2024-12-19,AAPL,708,953.0,1365,579,368654.0
2024-12-20,AAPL,1200,527.0,477,664,
2024-12-21,AAPL,1101,741.0,417,822,80942.0
2024-12-22,AAPL,970,240.0,601,962,872826.0
2024-12-23,AAPL,147,412.0,1083,544,134170.0
2024-12-24,AAPL,1052,467.0,928,236,111234.0
2024-12-25,AAPL,288,394.0,1404,121,805227.0
2024-12-26,AAPL,911,1369.0,157,278,213461.0
2024-12-27,AAPL,750,1471.0,1166,714,172082.0
2024-12-28,AAPL,433,1189.0,311,802,297444.0
2024-12-29,AAPL,796,917.0,1437,634,884742.0
2024-12-30,AAPL,1436,487.0,651,1105,926094.0
2024-12-31,AAPL,1189,727.0,369,562,290020.0
2025-01-01,AAPL,1134,850.0,1027,598,143833.0
2025-01-02,AAPL,1134,,694,695,565195.0
2025-01-03,AAPL,1046,477.0,502,764,858276.0
2025-01-04,AAPL,789,124.0,1340,682,331631.0
2025-01-05,AAPL,1111,773.0,698,495,767714.0
2025-01-06,AAPL,607,500.0,1314,503,727611.0
2025-01-07,AAPL,1232,465.0,939,762,893807.0
2025-01-08,AAPL,1099,1072.0,732,1138,205634.0
2025-01-09,AAPL,205,1195.0,501,1102,259482.0
2025-01-10,AAPL,679,1478.0,425,199,18228.0
2025-01-11,AAPL,463,344.0,917,607,252004.0
2025-01-12,AAPL,173,199.0,710,1259,499945.0
2025-01-13,AAPL,408,330.0,732,827,110311.0
2025-01-14,AAPL,604,,1366,1390,830040.0
2025-01-15,AAPL,892,1173.0,644,544,564691.0
2025-01-16,AAPL,562,539.0,972,382,807343.0
2025-01-17,AAPL,1414,533.0,1150,879,485399.0
2025-01-18,AAPL,1155,1151.0,864,481,741087.0
2025-01-19,AAPL,558,1054.0,861,1162,36411.0
2025-01-20,AAPL,710,1134.0,222,262,601542.0
2025-01-21,AAPL,338,567.0,889,933,124647.0
2025-01-22,AAPL,1460,246.0,1546,801,210207.0
2025-01-23,AAPL,967,170.0,360,865,60661.0
2025-01-24,AAPL,1095,744.0,843,490,985669.0
2025-01-25,AAPL,1249,1348.0,793,1378,729984.0
2025-01-26,AAPL,1466,426.0,601,667,310675.0
2025-01-27,AAPL,155,395.0,873,336,478946.0
2025-01-28,AAPL,788,269.0,306,984,378518.0
2025-01-29,AAPL,723,934.0,1337,963,582951.0
2025-01-30,AAPL,1078,292.0,184,169,966665.0
2025-01-31,AAPL,406,1285.0,1255,855,468142.0
2025-02-01,AAPL,384,818.0,1379,1295,602618.0
2025-02-02,AAPL,227,1285.0,799,1098,189449.0
2025-02-03,AAPL,1011,876.0,604,1148,509905.0
2025-02-04,AAPL,451,1476.0,799,519,888129.0
2025-02-05,AAPL,1415,1227.0,741,188,451131.0
2025-02-06,AAPL,959,1154.0,1385,1194,574683.0
2025-02-07,AAPL,1013,801.0,1145,272,659153.0
2025-02-08,AAPL,1055,890.0,797,556,535138.0
2025-02-09,AAPL,621,844.0,738,1378,864364.0
2025-02-10,AAPL,230,153.0,1499,509,846112.0
2025-02-11,AAPL,597,1096.0,597,309,776374.0
2025-02-12,AAPL,384,1121.0,1140,504,13625.0
2025-02-13,AAPL,1194,304.0,1417,542,509581.0
2025-02-14,AAPL,1302,885.0,236,1124,333153.0
2025-02-15,AAPL,1305,347.0,1395,1159,748925.0
2025-02-16,AAPL,1036,1002.0,1477,1287,502318.0
2025-02-17,AAPL,704,543.0,1528,308,712081.0
2025-02-18,AAPL,720,140.0,562,554,396942.0
2025-02-19,AAPL,1468,1217.0,460,1051,16514.0
2025-02-20,AAPL,133,508.0,1401,269,852935.0
2025-02-21,AAPL,207,1247.0,200,277,448161.0
2025-02-22,AAPL,826,147.0,1143,1134,376580.0
2025-02-23,AAPL,531,898.0,495,191,36159.0
2025-02-24,AAPL,741,1133.0,1423,1238,796171.0
2025-02-25,AAPL,910,,1001,1374,416805.0
2025-02-26,AAPL,468,1246.0,1347,486,691802.0
2025-02-27,AAPL,394,430.0,1483,1357,59904.0
2025-02-28,AAPL,386,392.0,673,489,423216.0
2025-03-01,AAPL,1299,1137.0,243,377,892478.0
2025-03-02,AAPL,145,387.0,859,678,582881.0
2025-03-03,AAPL,1147,210.0,959,110,162610.0
2025-03-04,AAPL,329,1270.0,1544,827,596158.0
2025-03-05,AAPL,587,828.0,1308,636,102335.0
2025-03-06,AAPL,413,1072.0,1347,921,91857.0
2025-03-07,AAPL,1414,,1176,1143,242428.0
2025-03-08,AAPL,1313,160.0,597,831,664418.0
2025-03-09,AAPL,748,1294.0,937,559,266385.0
2025-03-10,AAPL,455,209.0,444,523,553083.0
2025-03-11,AAPL,1327,621.0,1192,1008,223629.0
2025-03-12,AAPL,725,866.0,1504,1299,952362.0
2025-03-13,AAPL,480,1087.0,1240,409,276723.0
2025-03-14,AAPL,1179,1332.0,768,234,190765.0
2025-03-15,AAPL,494,449.0,809,1020,674265.0
2025-03-16,AAPL,1304,585.0,563,227,725376.0
2025-03-17,AAPL,121,1305.0,494,1176,80861.0
2025-03-18,AAPL,539,197.0,285,1139,968364.0
2025-03-19,AAPL,1180,348.0,1042,392,282668.0
2025-03-20,AAPL,865,391.0,784,947,836808.0
2025-03-21,AAPL,1261,366.0,517,160,820353.0
2025-03-22,AAPL,943,950.0,938,158,825331.0
2025-03-23,AAPL,1438,987.0,948,301,232180.0
2025-03-24,AAPL,266,486.0,1069,276,454594.0
2025-03-25,AAPL,174,406.0,1030,1125,964916.0
2025-03-26,AAPL,707,482.0,390,1230,148928.0
2025-03-27,AAPL,634,1134.0,637,850,613639.0
2025-03-28,AAPL,1101,826.0,1491,926,453513.0
2025-03-29,AAPL,1205,397.0,1060,301,528148.0
2025-03-30,AAPL,444,117.0,989,1260,993370.0
2025-03-31,AAPL,567,400.0,394,486,205174.0
2025-04-01,AAPL,653,159.0,238,690,878807.0
2025-04-02,AAPL,864,172.0,199,894,887728.0
2025-04-03,AAPL,400,601.0,1236,1383,254758.0
2025-04-04,AAPL,1286,747.0,1481,1261,32687.0
2025-04-05,AAPL,1164,234.0,518,275,163085.0
2025-04-06,AAPL,524,,281,149,429466.0
2025-04-07,AAPL,1018,1341.0,1230,1142,644490.0
2025-04-08,AAPL,1258,1419.0,1206,973,748400.0
2025-04-09,AAPL,1273,295.0,1304,1075,255404.0
2025-04-10,AAPL,1254,718.0,971,1335,674095.0
2025-04-11,AAPL,1334,614.0,1152,974,850948.0
2025-04-12,AAPL,1147,1074.0,486,815,270238.0
2025-04-13,AAPL,364,1222.0,1283,1228,390089.0
2025-04-14,AAPL,352,1051.0,698,336,663505.0
2025-04-15,AAPL,641,343.0,648,539,469840.0
2025-04-16,AAPL,254,1375.0,1203,1054,231674.0
2025-04-17,AAPL,1458,335.0,1052,363,385959.0
2025-04-18,AAPL,656,868.0,172,1010,357798.0
2025-04-19,AAPL,649,683.0,898,211,
2025-04-20,AAPL,714,747.0,895,724,273184.0
2025-04-21,AAPL,511,854.0,1161,553,466622.0
2025-04-22,AAPL,145,559.0,746,724,94595.0
2025-04-23,AAPL,694,1336.0,368,276,857688.0
2025-04-24,AAPL,103,1496.0,723,305,10996.0
2025-04-25,AAPL,567,1028.0,605,473,148464.0
2025-04-26,AAPL,1203,1001.0,1473,708,189280.0
2025-04-27,AAPL,223,295.0,1170,811,571497.0
2025-04-28,AAPL,1188,544.0,1019,1105,54423.0
2025-04-29,AAPL,1219,1061.0,778,817,287331.0
2025-04-30,AAPL,427,977.0,1007,169,348322.0
2025-05-01,AAPL,1211,903.0,1116,406,90160.0
2025-05-02,AAPL,1298,374.0,504,905,560448.0
2025-05-03,AAPL,830,778.0,1015,431,340355.0
2025-05-04,AAPL,845,881.0,279,693,520279.0
2025-05-05,AAPL,961,899.0,872,119,115133.0
2025-05-06,AAPL,492,1195.0,983,971,947373.0
2025-05-07,AAPL,430,,1046,708,92350.0
2025-05-08,AAPL,674,1334.0,1126,1334,783700.0
2025-05-09,AAPL,1243,729.0,232,1054,592073.0
2025-05-10,AAPL,1169,687.0,553,1126,871745.0
2025-05-11,AAPL,1142,762.0,1122,126,845478.0
2025-05-12,AAPL,1466,,265,838,397057.0
2025-05-13,AAPL,408,427.0,1172,648,282339.0
2025-05-14,AAPL,1296,489.0,1267,868,367496.0
2025-05-15,AAPL,541,641.0,1023,1243,537591.0
2025-05-16,AAPL,196,1082.0,1169,814,901621.0
2025-05-17,AAPL,379,993.0,768,1184,111678.0
2025-05-18,AAPL,1144,1419.0,1308,970,192002.0
2025-05-19,AAPL,381,1444.0,843,1239,12066.0
2025-05-20,AAPL,295,379.0,241,1129,285656.0
2025-05-21,AAPL,911,326.0,770,144,403665.0
2025-05-22,AAPL,1087,1363.0,510,1236,219731.0
2025-05-23,AAPL,674,1221.0,690,612,266625.0
2025-05-24,AAPL,436,467.0,495,1024,573088.0
2025-05-25,AAPL,815,1426.0,1325,112,322911.0
2025-05-26,AAPL,131,1025.0,1202,1188,116373.0
2025-05-27,AAPL,906,1470.0,1080,804,513160.0
2025-05-28,AAPL,1127,829.0,160,227,692371.0
2025-05-29,AAPL,1086,456.0,736,957,165490.0
2025-05-30,AAPL,351,464.0,661,1343,978243.0
2025-05-31,AAPL,946,141.0,1412,1106,833924.0
2025-06-01,AAPL,152,550.0,704,1173,456042.0
2025-06-02,AAPL,1247,975.0,448,847,501585.0
2025-06-03,AAPL,1148,190.0,1298,317,458415.0
2025-06-04,AAPL,1127,106.0,579,1202,501908.0
2025-06-05,AAPL,944,257.0,1322,107,49549.0
2025-06-06,AAPL,1194,619.0,625,133,239281.0
2025-06-07,AAPL,1133,712.0,630,948,157561.0
2025-06-08,AAPL,1233,303.0,345,849,782672.0
2025-06-09,AAPL,369,237.0,846,632,168088.0
2025-06-10,AAPL,987,1145.0,1394,1164,188675.0
2025-06-11,AAPL,1034,,1242,423,124714.0
2025-06-12,AAPL,1331,239.0,1513,1110,6927.0
2025-06-13,AAPL,497,400.0,975,1018,82816.0
2025-06-14,AAPL,1192,235.0,569,1219,159952.0
2025-06-15,AAPL,399,1203.0,1172,1362,321443.0
2025-06-16,AAPL,1232,1189.0,1174,162,627125.0
2025-06-17,AAPL,1026,406.0,1541,702,807168.0
2025-06-18,AAPL,565,1342.0,995,547,384658.0
2025-06-19,AAPL,240,524.0,1076,289,450633.0
2025-06-20,AAPL,268,1337.0,1329,637,976538.0
2025-06-21,AAPL,483,159.0,1307,382,190370.0
2025-06-22,AAPL,258,1422.0,439,139,883587.0
2025-06-23,AAPL,670,767.0,1291,350,238566.0
2025-06-24,AAPL,1238,356.0,496,928,135931.0
2025-06-25,AAPL,999,182.0,1530,151,74557.0
2025-06-26,AAPL,1439,1063.0,767,1050,3628.0
2025-06-27,AAPL,1160,882.0,1057,1134,693814.0
2025-06-28,AAPL,347,288.0,959,1168,600264.0
2025-06-29,AAPL,760,720.0,411,729,535009.0
2025-06-30,AAPL,714,1492.0,1423,689,233944.0
2025-07-01,AAPL,265,206.0,566,553,428216.0
2025-07-02,AAPL,1155,568.0,1244,1335,484171.0
2025-07-03,AAPL,450,1134.0,709,152,410139.0
2025-07-04,AAPL,1008,871.0,1163,113,572712.0
2025-07-05,AAPL,1000,1366.0,846,223,606396.0
2025-07-06,AAPL,191,209.0,474,432,454619.0
2025-07-07,AAPL,616,730.0,639,842,736731.0
2025-07-08,AAPL,376,1396.0,1235,363,13958.0
2025-07-09,AAPL,349,107.0,729,1010,139118.0
2025-07-10,AAPL,528,1186.0,1268,293,94763.0
2025-07-11,AAPL,104,1245.0,1003,500,264244.0
2025-07-12,AAPL,1123,120.0,1542,884,796327.0
2025-07-13,AAPL,1226,515.0,368,1322,297506.0
2025-07-14,AAPL,879,616.0,911,280,385417.0
2025-07-15,AAPL,911,314.0,678,505,809118.0
2025-07-16,AAPL,364,801.0,1272,744,625821.0
2025-07-17,AAPL,222,177.0,874,186,560970.0
2025-07-18,AAPL,386,606.0,652,588,302708.0
2025-07-19,AAPL,394,423.0,1275,247,161852.0
2025-07-20,AAPL,821,1077.0,608,350,308671.0
2025-07-21,AAPL,182,424.0,1335,891,12149.0
2025-07-22,AAPL,1133,935.0,455,1323,455868.0
2025-07-23,AAPL,1315,1268.0,1465,1249,53241.0
2025-07-24,AAPL,453,,1168,1320,229775.0
