date,symbol,open_price,close_price,high_price,low_price,volume
2023-05-05,GOOG,134,311.0,436,1035,940006.0
2023-05-06,GOOG,545,374.0,514,425,378132.0
2023-05-07,GOOG,626,752.0,1097,906,960715.0
2023-05-08,GOOG,276,498.0,1494,428,360496.0
2023-05-09,GOOG,274,1221.0,1269,156,879742.0
2023-05-10,GOOG,629,1361.0,1539,1069,697768.0
2023-05-11,GOOG,758,715.0,1144,748,
2023-05-12,GOOG,1250,1055.0,981,568,393061.0
2023-05-13,GOOG,479,607.0,1332,516,352692.0
2023-05-14,GOOG,748,527.0,1141,1158,177716.0
2023-05-15,GOOG,776,,172,961,920227.0
2023-05-16,GOOG,1000,686.0,1253,204,779482.0
2023-05-17,GOOG,1120,309.0,1355,1361,993701.0
2023-05-18,GOOG,303,415.0,776,253,519293.0
2023-05-19,GOOG,593,1450.0,517,763,835572.0
2023-05-20,GOOG,222,889.0,1258,1083,799162.0
2023-05-21,GOOG,673,591.0,1237,797,734546.0
2023-05-22,GOOG,527,372.0,531,579,903668.0
2023-05-23,GOOG,618,1460.0,1291,174,665918.0
2023-05-24,GOOG,1164,508.0,1210,519,900959.0
2023-05-25,GOOG,482,,1004,898,425590.0
2023-05-26,GOOG,409,805.0,790,1102,664862.0
2023-05-27,GOOG,351,325.0,774,1319,132416.0
2023-05-28,GOOG,710,165.0,638,394,453622.0
2023-05-29,GOOG,668,254.0,317,762,954888.0
2023-05-30,GOOG,954,813.0,1335,592,46212.0
2023-05-31,GOOG,1211,457.0,669,461,133221.0
2023-06-01,GOOG,470,341.0,1549,317,976685.0
2023-06-02,GOOG,920,1136.0,1090,910,44425.0
2023-06-03,GOOG,142,1054.0,962,1361,159867.0
2023-06-04,GOOG,1051,342.0,296,1214,23212.0
2023-06-05,GOOG,306,736.0,1532,1316,263171.0
2023-06-06,GOOG,1483,254.0,1540,1097,391102.0
2023-06-07,GOOG,579,181.0,566,1158,438542.0
2023-06-08,GOOG,338,1105.0,837,659,601864.0
2023-06-09,GOOG,1138,863.0,618,1255,980793.0
2023-06-10,GOOG,1098,108.0,651,1202,940393.0
2023-06-11,GOOG,1497,749.0,540,552,487116.0
2023-06-12,GOOG,590,306.0,1505,307,328758.0
2023-06-13,GOOG,227,814.0,965,844,497698.0
2023-06-14,GOOG,442,877.0,156,754,385927.0
2023-06-15,GOOG,182,208.0,404,1320,618637.0
2023-06-16,GOOG,959,504.0,570,1076,858689.0
2023-06-17,GOOG,938,846.0,1448,295,704638.0
2023-06-18,GOOG,1200,442.0,845,963,218946.0
2023-06-19,GOOG,1019,187.0,1252,562,443774.0
2023-06-20,GOOG,134,1200.0,514,787,552423.0
2023-06-21,GOOG,753,1021.0,557,1169,184269.0
2023-06-22,GOOG,1162,718.0,1003,145,60522.0
2023-06-23,GOOG,328,1440.0,201,1273,930957.0
2023-06-24,GOOG,662,1298.0,158,321,862444.0
2023-06-25,GOOG,397,156.0,890,713,834033.0
2023-06-26,GOOG,556,1158.0,1037,555,396357.0
2023-06-27,GOOG,1164,657.0,329,194,253452.0
2023-06-28,GOOG,854,1294.0,1124,1083,304420.0
2023-06-29,GOOG,739,919.0,1197,427,366361.0
2023-06-30,GOOG,722,348.0,1333,901,104616.0
2023-07-01,GOOG,1029,1391.0,1391,677,499815.0
2023-07-02,GOOG,208,145.0,598,835,961943.0
2023-07-03,GOOG,682,1419.0,1085,93,366175.0
2023-07-04,GOOG,1276,421.0,340,875,376172.0
2023-07-05,GOOG,447,717.0,338,458,816255.0
2023-07-06,GOOG,864,228.0,881,229,440614.0
2023-07-07,GOOG,347,821.0,1030,885,230467.0
2023-07-08,GOOG,176,661.0,1440,1273,764397.0
2023-07-09,GOOG,1086,610.0,594,874,606688.0
2023-07-10,GOOG,204,301.0,1005,1376,774812.0
2023-07-11,GOOG,791,456.0,458,852,245744.0
2023-07-12,GOOG,1224,621.0,974,664,480861.0
2023-07-13,GOOG,811,491.0,1480,1250,792507.0
2023-07-14,GOOG,981,1342.0,1165,539,199097.0
2023-07-15,GOOG,964,932.0,674,995,154513.0
2023-07-16,GOOG,1356,279.0,1065,459,424259.0
2023-07-17,GOOG,583,494.0,1118,1336,580559.0
2023-07-18,GOOG,1052,582.0,726,401,430234.0
2023-07-19,GOOG,833,1230.0,1038,878,521336.0
2023-07-20,GOOG,797,1163.0,198,579,860793.0
2023-07-21,GOOG,146,838.0,409,409,555553.0
2023-07-22,GOOG,808,1487.0,920,1196,859024.0
2023-07-23,GOOG,1111,307.0,1296,416,168562.0
2023-07-24,GOOG,625,1234.0,516,935,991371.0
2023-07-25,GOOG,881,736.0,539,1231,164053.0
2023-07-26,GOOG,1175,672.0,244,509,628536.0
2023-07-27,GOOG,533,251.0,953,167,440182.0
2023-07-28,GOOG,750,1450.0,441,1235,431197.0
2023-07-29,GOOG,1053,270.0,429,778,619180.0
2023-07-30,GOOG,985,1244.0,1285,595,802649.0
2023-07-31,GOOG,1027,706.0,584,313,568542.0
2023-08-01,GOOG,368,271.0,188,1091,810525.0
2023-08-02,GOOG,1319,1361.0,1539,775,827025.0
2023-08-03,GOOG,1421,1020.0,1159,936,381694.0
2023-08-04,GOOG,1326,1493.0,962,1286,21841.0
2023-08-05,GOOG,1107,1175.0,1463,763,511718.0
2023-08-06,GOOG,1053,672.0,516,763,704164.0
2023-08-07,GOOG,597,1288.0,396,719,329628.0
2023-08-08,GOOG,781,309.0,1531,352,358353.0
2023-08-09,GOOG,204,903.0,1157,1029,814178.0
2023-08-10,GOOG,237,223.0,430,1241,796604.0
2023-08-11,GOOG,137,1249.0,1161,157,909607.0
2023-08-12,GOOG,1301,1491.0,1428,547,873644.0
2023-08-13,GOOG,1266,1191.0,350,1064,966422.0
2023-08-14,GOOG,500,188.0,1163,1035,698310.0
2023-08-15,GOOG,992,900.0,852,943,17439.0
2023-08-16,GOOG,717,1083.0,963,337,863486.0
2023-08-17,GOOG,399,1109.0,868,818,509334.0
2023-08-18,GOOG,424,524.0,1311,420,758747.0
2023-08-19,GOOG,1095,1030.0,392,442,677693.0
2023-08-20,GOOG,592,1071.0,263,353,325450.0
2023-08-21,GOOG,763,627.0,1122,955,458640.0
2023-08-22,GOOG,1266,597.0,696,774,698121.0
2023-08-23,GOOG,1313,671.0,252,271,931759.0
2023-08-24,GOOG,805,104.0,1434,582,478897.0
2023-08-25,GOOG,1215,229.0,1061,1319,856902.0
2023-08-26,GOOG,342,1292.0,842,1191,882150.0
2023-08-27,GOOG,1077,1034.0,212,96,758927.0
2023-08-28,GOOG,1012,515.0,1079,1327,49785.0
2023-08-29,GOOG,428,1226.0,934,1279,71832.0
2023-08-30,GOOG,1144,685.0,1120,1067,343357.0
2023-08-31,GOOG,571,634.0,442,906,672786.0
2023-09-01,GOOG,604,321.0,551,103,456380.0
2023-09-02,GOOG,1435,619.0,906,788,984804.0
2023-09-03,GOOG,529,392.0,588,357,192802.0
2023-09-04,GOOG,869,278.0,227,1068,72662.0
2023-09-05,GOOG,1363,1196.0,1237,963,558398.0
2023-09-06,GOOG,852,1490.0,466,221,73524.0
2023-09-07,GOOG,134,1293.0,871,1345,750416.0
2023-09-08,GOOG,1163,196.0,221,971,884641.0
2023-09-09,GOOG,1177,699.0,593,96,895210.0
2023-09-10,GOOG,729,1002.0,354,1013,325551.0
2023-09-11,GOOG,662,138.0,1399,991,751057.0
2023-09-12,GOOG,647,282.0,394,1248,789805.0
2023-09-13,GOOG,1236,975.0,456,1127,415691.0
2023-09-14,GOOG,502,406.0,696,1323,927950.0
2023-09-15,GOOG,664,1440.0,921,1188,328344.0
2023-09-16,GOOG,741,1141.0,1371,275,430160.0
2023-09-17,GOOG,351,138.0,1197,856,651850.0
2023-09-18,GOOG,1052,1016.0,768,281,57545.0
2023-09-19,GOOG,386,647.0,1340,231,18049.0
2023-09-20,GOOG,769,1476.0,530,1324,442739.0
2023-09-21,GOOG,464,991.0,873,1052,16717.0
2023-09-22,GOOG,199,1363.0,1491,602,268569.0
2023-09-23,GOOG,750,1024.0,904,627,545929.0
2023-09-24,GOOG,1112,291.0,1187,1240,334833.0
2023-09-25,GOOG,410,1074.0,785,1355,315865.0
2023-09-26,GOOG,674,1413.0,552,1269,242622.0
2023-09-27,GOOG,351,602.0,295,754,394224.0
2023-09-28,GOOG,1063,182.0,178,833,704358.0
2023-09-29,GOOG,1169,155.0,824,1262,450861.0
2023-09-30,GOOG,323,270.0,736,409,489674.0
2023-10-01,GOOG,1128,1252.0,676,685,932481.0
2023-10-02,GOOG,389,1293.0,1002,482,423092.0
2023-10-03,GOOG,324,840.0,429,1176,708213.0
2023-10-04,GOOG,730,281.0,649,681,988779.0
2023-10-05,GOOG,346,,1516,1199,205855.0
2023-10-06,GOOG,1224,211.0,275,580,980689.0
2023-10-07,GOOG,955,1289.0,909,538,487445.0
2023-10-08,GOOG,112,1200.0,218,1307,178501.0
2023-10-09,GOOG,1066,,1347,227,705104.0
2023-10-10,GOOG,695,413.0,539,134,557813.0
2023-10-11,GOOG,1146,372.0,334,595,611465.0
2023-10-12,GOOG,420,947.0,1513,1121,805004.0
2023-10-13,GOOG,699,1370.0,890,1288,
2023-10-14,GOOG,1184,1218.0,852,1183,240556.0
2023-10-15,GOOG,1196,178.0,745,503,42531.0
2023-10-16,GOOG,697,1399.0,1454,1055,383034.0
2023-10-17,GOOG,1144,919.0,1218,693,559034.0
2023-10-18,GOOG,833,1091.0,359,572,521946.0
2023-10-19,GOOG,955,426.0,927,326,8818.0
2023-10-20,GOOG,676,343.0,274,434,71137.0
2023-10-21,GOOG,485,458.0,1158,1151,
2023-10-22,GOOG,1334,1020.0,1159,1369,841353.0
2023-10-23,GOOG,530,1058.0,1300,355,549991.0
2023-10-24,GOOG,270,953.0,1510,806,130341.0
2023-10-25,GOOG,1142,471.0,1036,1243,73084.0
2023-10-26,GOOG,647,249.0,487,1236,238326.0
2023-10-27,GOOG,1262,629.0,1419,572,125614.0
2023-10-28,GOOG,377,1148.0,1120,1080,638782.0
2023-10-29,GOOG,1393,960.0,327,155,815255.0
2023-10-30,GOOG,1374,110.0,565,1014,165575.0
2023-10-31,GOOG,620,1179.0,1470,1255,45365.0
2023-11-01,GOOG,1463,759.0,1215,1246,345360.0
2023-11-02,GOOG,227,541.0,253,158,646531.0
2023-11-03,GOOG,499,1074.0,1330,432,447735.0
2023-11-04,GOOG,260,840.0,754,122,775529.0
2023-11-05,GOOG,225,,922,996,443348.0
2023-11-06,GOOG,926,1275.0,570,503,534989.0
2023-11-07,GOOG,748,1272.0,666,295,245502.0
2023-11-08,GOOG,516,1254.0,588,1212,680449.0
2023-11-09,GOOG,1423,1499.0,187,963,488220.0
2023-11-10,GOOG,384,1497.0,1008,1326,631597.0
2023-11-11,GOOG,1022,1314.0,283,788,592332.0
2023-11-12,GOOG,196,1007.0,873,1258,381031.0
2023-11-13,GOOG,1273,725.0,191,813,445091.0
2023-11-14,GOOG,1168,1313.0,707,338,424491.0
2023-11-15,GOOG,1487,1190.0,915,1186,476443.0
2023-11-16,GOOG,902,406.0,1030,807,224176.0
2023-11-17,GOOG,863,1438.0,850,188,435385.0
2023-11-18,GOOG,598,1122.0,700,1334,588073.0
2023-11-19,GOOG,1022,488.0,446,959,340548.0
2023-11-20,GOOG,702,421.0,301,124,153030.0
2023-11-21,GOOG,954,930.0,353,1210,974310.0
2023-11-22,GOOG,967,1345.0,975,199,998391.0
2023-11-23,GOOG,365,1106.0,708,156,948960.0
2023-11-24,GOOG,699,504.0,313,1012,474021.0
2023-11-25,GOOG,150,130.0,1545,274,188494.0
2023-11-26,GOOG,215,644.0,344,446,139917.0
2023-11-27,GOOG,736,997.0,1418,597,
2023-11-28,GOOG,1491,807.0,733,1168,957355.0
2023-11-29,GOOG,588,109.0,258,499,111954.0
2023-11-30,GOOG,737,1200.0,1345,699,200890.0
2023-12-01,GOOG,109,716.0,453,391,354120.0
2023-12-02,GOOG,1486,1436.0,1252,651,424419.0
2023-12-03,GOOG,851,1211.0,1530,1099,193555.0
2023-12-04,GOOG,715,1026.0,914,1223,777104.0
2023-12-05,GOOG,1111,1022.0,286,1299,305289.0
2023-12-06,GOOG,272,1148.0,414,207,303311.0
2023-12-07,GOOG,281,178.0,666,1255,745904.0
2023-12-08,GOOG,414,1198.0,774,342,291382.0
2023-12-09,GOOG,440,1273.0,728,1366,58444.0
2023-12-10,GOOG,104,1010.0,302,598,371146.0
2023-12-11,GOOG,1059,1165.0,1019,411,261763.0
2023-12-12,GOOG,208,1460.0,402,576,316122.0
2023-12-13,GOOG,831,801.0,930,608,574453.0
2023-12-14,GOOG,1411,105.0,336,907,192610.0
2023-12-15,GOOG,1336,1396.0,1052,1114,683960.0
2023-12-16,GOOG,730,548.0,932,1126,284106.0
2023-12-17,GOOG,919,1485.0,1490,826,526679.0
2023-12-18,GOOG,694,1205.0,199,773,586458.0
2023-12-19,GOOG,1282,1482.0,981,676,803174.0
2023-12-20,GOOG,267,501.0,575,385,37918.0
2023-12-21,GOOG,518,1375.0,409,702,908421.0
2023-12-22,GOOG,1143,1375.0,1458,1012,378079.0
2023-12-23,GOOG,432,1189.0,1193,1381,379824.0
2023-12-24,GOOG,517,585.0,681,268,892674.0
2023-12-25,GOOG,895,1411.0,911,716,467284.0
2023-12-26,GOOG,505,1215.0,1538,1382,666062.0
2023-12-27,GOOG,1249,1112.0,169,325,222449.0
2023-12-28,GOOG,366,652.0,540,545,853866.0
2023-12-29,GOOG,1361,807.0,324,605,896588.0
2023-12-30,GOOG,138,804.0,525,1251,78455.0
2023-12-31,GOOG,796,1014.0,890,1108,284362.0
2024-01-01,GOOG,1074,219.0,360,438,820142.0
2024-01-02,GOOG,645,234.0,153,429,449052.0
2024-01-03,GOOG,752,1190.0,468,663,763477.0
2024-01-04,GOOG,1483,1404.0,332,521,854609.0
2024-01-05,GOOG,974,1409.0,379,886,828265.0
2024-01-06,GOOG,1129,510.0,1380,171,186839.0
2024-01-07,GOOG,424,1311.0,952,859,323507.0
2024-01-08,GOOG,1024,356.0,1549,253,625698.0
2024-01-09,GOOG,1141,230.0,1117,977,
2024-01-10,GOOG,757,1181.0,1214,901,841520.0
2024-01-11,GOOG,1477,182.0,184,933,641799.0
2024-01-12,GOOG,1196,1452.0,1495,848,599268.0
2024-01-13,GOOG,556,137.0,273,986,409876.0
2024-01-14,GOOG,1442,983.0,899,367,120286.0
2024-01-15,GOOG,338,181.0,1439,996,236288.0
2024-01-16,GOOG,104,124.0,770,143,772980.0
2024-01-17,GOOG,371,1419.0,317,351,706894.0
2024-01-18,GOOG,1126,955.0,671,1274,843782.0
2024-01-19,GOOG,278,424.0,1272,806,404676.0
2024-01-20,GOOG,216,959.0,1440,919,99447.0
2024-01-21,GOOG,892,842.0,1189,972,817700.0
2024-01-22,GOOG,819,692.0,246,1121,6970.0
2024-01-23,GOOG,1471,,267,1294,6709.0
2024-01-24,GOOG,780,283.0,910,634,951302.0
2024-01-25,GOOG,1497,1375.0,620,1052,123021.0
2024-01-26,GOOG,1171,160.0,669,1103,690663.0
2024-01-27,GOOG,296,102.0,685,935,422673.0
2024-01-28,GOOG,1221,770.0,1225,1073,274273.0
2024-01-29,GOOG,908,1369.0,1382,391,360487.0
2024-01-30,GOOG,381,1320.0,657,644,287695.0
2024-01-31,GOOG,630,1000.0,1381,1037,98097.0
2024-02-01,GOOG,358,1131.0,1369,589,397629.0
2024-02-02,GOOG,1127,963.0,614,833,855814.0
2024-02-03,GOOG,541,242.0,689,1336,254065.0
2024-02-04,GOOG,1011,,700,581,444785.0
2024-02-05,GOOG,429,821.0,322,910,601661.0
2024-02-06,GOOG,875,937.0,1339,1352,793574.0
2024-02-07,GOOG,165,686.0,934,418,371546.0
2024-02-08,GOOG,372,1180.0,302,923,61675.0
2024-02-09,GOOG,1107,220.0,1175,1120,852199.0
2024-02-10,GOOG,956,1301.0,475,480,645194.0
2024-02-11,GOOG,881,919.0,1328,975,2838.0
2024-02-12,GOOG,1002,468.0,435,509,716143.0
2024-02-13,GOOG,741,879.0,956,1200,335111.0
2024-02-14,GOOG,1287,463.0,979,140,661230.0
2024-02-15,GOOG,1226,1155.0,1482,184,594780.0
2024-02-16,GOOG,1499,1178.0,269,923,750472.0
2024-02-17,GOOG,385,323.0,339,1148,69021.0
2024-02-18,GOOG,360,548.0,1245,515,468776.0
2024-02-19,GOOG,763,870.0,375,1136,696832.0
2024-02-20,GOOG,280,1231.0,1474,122,560768.0
2024-02-21,GOOG,1031,153.0,1323,201,725891.0
2024-02-22,GOOG,1400,617.0,1366,831,14315.0
2024-02-23,GOOG,570,1365.0,184,926,21731.0
2024-02-24,GOOG,1065,1409.0,1051,1325,920009.0
2024-02-25,GOOG,1478,682.0,1228,607,111264.0
2024-02-26,GOOG,975,1032.0,1226,584,269423.0
2024-02-27,GOOG,463,1444.0,1269,1352,473568.0
2024-02-28,GOOG,1190,793.0,355,1222,207456.0
2024-02-29,GOOG,636,1460.0,834,1234,527188.0
2024-03-01,GOOG,1446,1157.0,1417,569,142578.0
2024-03-02,GOOG,1376,945.0,522,241,360200.0
2024-03-03,GOOG,1204,1098.0,474,1335,553441.0
2024-03-04,GOOG,912,191.0,506,606,940343.0
2024-03-05,GOOG,946,904.0,753,548,508772.0
2024-03-06,GOOG,312,1141.0,1212,109,584145.0
2024-03-07,GOOG,976,720.0,1228,971,175355.0
2024-03-08,GOOG,810,245.0,543,832,438991.0
2024-03-09,GOOG,1299,1344.0,992,906,854159.0
2024-03-10,GOOG,1019,882.0,250,601,590802.0
2024-03-11,GOOG,479,1034.0,586,1392,240563.0
2024-03-12,GOOG,436,642.0,803,307,624893.0
2024-03-13,GOOG,222,711.0,1504,1021,222122.0
2024-03-14,GOOG,1342,1158.0,355,381,455962.0
2024-03-15,GOOG,829,798.0,355,1135,826363.0
2024-03-16,GOOG,1439,790.0,1297,1350,51793.0
2024-03-17,GOOG,184,392.0,353,950,507071.0
2024-03-18,GOOG,808,1478.0,1005,147,319096.0
2024-03-19,GOOG,505,864.0,291,1370,250231.0
2024-03-20,GOOG,937,742.0,849,1393,420976.0
2024-03-21,GOOG,723,309.0,1173,479,538507.0
2024-03-22,GOOG,262,512.0,651,255,567690.0
2024-03-23,GOOG,683,683.0,898,1349,537154.0
2024-03-24,GOOG,1206,1195.0,1474,767,624793.0
2024-03-25,GOOG,279,1034.0,337,936,370130.0
2024-03-26,GOOG,934,202.0,308,1338,50629.0
2024-03-27,GOOG,1112,509.0,1497,779,660463.0
2024-03-28,GOOG,1056,1452.0,420,1364,72387.0
2024-03-29,GOOG,520,549.0,385,503,638103.0
2024-03-30,GOOG,1172,768.0,1518,533,990626.0
2024-03-31,GOOG,323,1181.0,761,1314,502605.0
2024-04-01,GOOG,863,1275.0,973,736,837978.0
2024-04-02,GOOG,1284,1174.0,1532,916,576477.0
2024-04-03,GOOG,1411,242.0,298,446,883217.0
2024-04-04,GOOG,1339,1366.0,317,1207,747590.0
2024-04-05,GOOG,985,107.0,588,486,84894.0
2024-04-06,GOOG,1494,1305.0,1375,1078,84576.0
2024-04-07,GOOG,1027,644.0,1482,355,225387.0
2024-04-08,GOOG,967,667.0,1434,93,394239.0
2024-04-09,GOOG,1390,152.0,845,1051,761073.0
2024-04-10,GOOG,525,209.0,817,649,298086.0
2024-04-11,GOOG,497,696.0,1248,110,855411.0
2024-04-12,GOOG,277,221.0,1240,1009,866764.0
2024-04-13,GOOG,1233,978.0,850,610,714404.0
2024-04-14,GOOG,1437,554.0,1252,948,769196.0
2024-04-15,GOOG,674,1313.0,726,1315,97114.0
2024-04-16,GOOG,546,974.0,1228,992,572801.0
2024-04-17,GOOG,1432,894.0,757,115,54384.0
2024-04-18,GOOG,1420,450.0,896,560,137147.0
2024-04-19,GOOG,1149,1255.0,849,1300,999672.0
2024-04-20,GOOG,1166,975.0,1113,1013,752096.0
2024-04-21,GOOG,869,696.0,291,794,84754.0
2024-04-22,GOOG,415,1208.0,155,587,265255.0
2024-04-23,GOOG,1386,945.0,1228,504,628812.0
2024-04-24,GOOG,1416,147.0,1542,1320,899574.0
2024-04-25,GOOG,1096,383.0,555,784,461260.0
2024-04-26,GOOG,366,470.0,1074,797,202626.0
2024-04-27,GOOG,537,653.0,1264,291,466317.0
2024-04-28,GOOG,1312,1227.0,214,1167,994539.0
2024-04-29,GOOG,645,988.0,404,587,192600.0
2024-04-30,GOOG,295,124.0,979,1104,818486.0
2024-05-01,GOOG,1110,365.0,417,788,187244.0
2024-05-02,GOOG,1228,177.0,1053,1086,648537.0
2024-05-03,GOOG,552,,663,190,135217.0
2024-05-04,GOOG,462,417.0,787,507,794608.0
2024-05-05,GOOG,714,781.0,857,1177,794127.0
2024-05-06,GOOG,530,973.0,935,1185,895520.0
2024-05-07,GOOG,600,1348.0,343,1146,510462.0
2024-05-08,GOOG,512,116.0,1108,566,12248.0
2024-05-09,GOOG,507,1217.0,508,988,
2024-05-10,GOOG,623,378.0,549,605,591872.0
2024-05-11,GOOG,717,572.0,1279,1214,133631.0
2024-05-12,GOOG,1183,1422.0,1196,1135,783139.0
2024-05-13,GOOG,1305,608.0,988,550,895600.0
2024-05-14,GOOG,347,897.0,1047,256,743727.0
2024-05-15,GOOG,100,682.0,259,114,363312.0
2024-05-16,GOOG,1003,788.0,828,975,928664.0
2024-05-17,GOOG,1063,925.0,537,353,598524.0
2024-05-18,GOOG,847,1357.0,1174,1276,469769.0
2024-05-19,GOOG,844,511.0,417,823,584089.0
2024-05-20,GOOG,517,363.0,913,920,11362.0
2024-05-21,GOOG,683,1348.0,765,502,920645.0
2024-05-22,GOOG,1236,1119.0,1380,1177,710210.0
2024-05-23,GOOG,178,1358.0,1384,1027,448647.0
2024-05-24,GOOG,807,892.0,899,483,619416.0
2024-05-25,GOOG,1261,1386.0,449,454,116188.0
2024-05-26,GOOG,568,1319.0,614,408,191625.0
2024-05-27,GOOG,884,748.0,525,181,760436.0
2024-05-28,GOOG,1314,666.0,772,967,729185.0
2024-05-29,GOOG,518,849.0,1187,290,359398.0
2024-05-30,GOOG,200,1375.0,1174,440,341522.0
2024-05-31,GOOG,613,1288.0,326,643,332132.0
2024-06-01,GOOG,168,1076.0,422,1270,624395.0
2024-06-02,GOOG,1383,1433.0,908,316,217582.0
2024-06-03,GOOG,440,158.0,1037,696,501833.0
2024-06-04,GOOG,957,1192.0,1288,363,920286.0
2024-06-05,GOOG,1495,1104.0,814,184,916046.0
2024-06-06,GOOG,290,570.0,1167,1077,153639.0
2024-06-07,GOOG,625,131.0,1352,593,184600.0
2024-06-08,GOOG,1167,513.0,199,262,677646.0
2024-06-09,GOOG,245,,1504,289,207141.0
2024-06-10,GOOG,806,393.0,1040,632,618886.0
2024-06-11,GOOG,732,925.0,1378,652,567188.0
2024-06-12,GOOG,639,1437.0,1047,722,409302.0
2024-06-13,GOOG,1396,381.0,993,534,744197.0
2024-06-14,GOOG,1203,957.0,1264,823,732134.0
2024-06-15,GOOG,830,997.0,455,1139,164784.0
2024-06-16,GOOG,941,589.0,1350,1060,820595.0
2024-06-17,GOOG,1054,448.0,634,691,943405.0
2024-06-18,GOOG,1311,1090.0,1060,244,983849.0
2024-06-19,GOOG,945,892.0,459,1108,875918.0
2024-06-20,GOOG,764,1064.0,629,1164,897161.0
2024-06-21,GOOG,217,865.0,474,204,192166.0
2024-06-22,GOOG,1120,512.0,593,1214,324070.0
2024-06-23,GOOG,167,1080.0,729,93,36045.0
2024-06-24,GOOG,1209,271.0,248,682,672078.0
2024-06-25,GOOG,321,1436.0,1398,175,
2024-06-26,GOOG,127,577.0,1329,739,237615.0
2024-06-27,GOOG,1163,164.0,1165,139,523765.0
2024-06-28,GOOG,1019,295.0,864,301,171362.0
2024-06-29,GOOG,881,1123.0,236,1258,18030.0
2024-06-30,GOOG,652,652.0,971,1177,543815.0
2024-07-01,GOOG,298,1166.0,1067,1277,638062.0
2024-07-02,GOOG,1105,1377.0,1181,952,730964.0
2024-07-03,GOOG,441,964.0,532,727,696081.0
2024-07-04,GOOG,263,823.0,660,1330,269349.0
2024-07-05,GOOG,1317,1489.0,1526,401,810485.0
2024-07-06,GOOG,940,1172.0,1527,358,88111.0
2024-07-07,GOOG,131,1293.0,471,1179,688277.0
2024-07-08,GOOG,1227,1278.0,857,1262,276091.0
2024-07-09,GOOG,402,1007.0,458,400,455017.0
2024-07-10,GOOG,437,188.0,562,924,916802.0
2024-07-11,GOOG,404,1255.0,1080,1024,597298.0
2024-07-12,GOOG,454,793.0,1521,1294,963156.0
2024-07-13,GOOG,216,1240.0,1009,208,986510.0
2024-07-14,GOOG,614,619.0,1392,679,959546.0
2024-07-15,GOOG,848,923.0,1066,263,805193.0
2024-07-16,GOOG,812,965.0,336,139,562380.0
2024-07-17,GOOG,808,376.0,784,887,331846.0
2024-07-18,GOOG,965,1074.0,672,921,271830.0
2024-07-19,GOOG,117,569.0,1367,203,372841.0
2024-07-20,GOOG,297,987.0,1525,1273,
2024-07-21,GOOG,474,162.0,984,1133,835146.0
2024-07-22,GOOG,324,831.0,818,907,705532.0
2024-07-23,GOOG,181,1443.0,240,94,398392.0
2024-07-24,GOOG,104,224.0,1365,711,165414.0
2024-07-25,GOOG,499,1167.0,317,1318,67276.0
2024-07-26,GOOG,164,1315.0,881,1209,672639.0
2024-07-27,GOOG,924,1165.0,631,190,563619.0
2024-07-28,GOOG,1037,671.0,715,1257,426125.0
2024-07-29,GOOG,1381,748.0,1535,1368,337263.0
2024-07-30,GOOG,1469,559.0,1316,482,504829.0
2024-07-31,GOOG,695,1487.0,1237,847,975014.0
2024-08-01,GOOG,1075,1414.0,1298,291,419402.0
2024-08-02,GOOG,927,1436.0,1448,732,597212.0
2024-08-03,GOOG,1309,198.0,1476,808,733686.0
2024-08-04,GOOG,734,313.0,272,529,653623.0
2024-08-05,GOOG,1461,1059.0,612,1377,723804.0
2024-08-06,GOOG,610,1346.0,694,698,769660.0
2024-08-07,GOOG,1175,716.0,1195,479,471569.0
2024-08-08,GOOG,161,1122.0,1374,1071,325151.0
2024-08-09,GOOG,1048,791.0,1301,672,416683.0
2024-08-10,GOOG,600,174.0,1007,1341,258261.0
2024-08-11,GOOG,818,323.0,338,1390,847230.0
2024-08-12,GOOG,1388,1489.0,1420,907,202057.0
2024-08-13,GOOG,1463,276.0,1332,904,461390.0
2024-08-14,GOOG,607,,1516,531,63811.0
2024-08-15,GOOG,476,1415.0,916,815,970113.0
2024-08-16,GOOG,1449,1077.0,741,660,653940.0
2024-08-17,GOOG,789,651.0,382,640,328902.0
2024-08-18,GOOG,758,483.0,891,347,638353.0
2024-08-19,GOOG,1199,830.0,1355,1319,961599.0
2024-08-20,GOOG,454,830.0,1367,957,547290.0
2024-08-21,GOOG,841,225.0,1300,533,749676.0
2024-08-22,GOOG,468,257.0,439,840,888322.0
2024-08-23,GOOG,1339,408.0,1273,853,278524.0
2024-08-24,GOOG,1402,964.0,389,745,906971.0
2024-08-25,GOOG,555,332.0,1385,1135,542576.0
2024-08-26,GOOG,1385,1218.0,1008,206,994453.0
2024-08-27,GOOG,1094,520.0,753,642,200659.0
2024-08-28,GOOG,391,184.0,967,1317,421757.0
2024-08-29,GOOG,111,681.0,841,197,234928.0
2024-08-30,GOOG,922,1154.0,983,194,256146.0
2024-08-31,GOOG,103,326.0,697,219,487673.0
2024-09-01,GOOG,1171,1406.0,1247,291,386088.0
2024-09-02,GOOG,606,1298.0,1025,774,
2024-09-03,GOOG,920,1037.0,1395,224,394193.0
2024-09-04,GOOG,212,463.0,1017,1387,77139.0
2024-09-05,GOOG,983,1452.0,361,557,661258.0
2024-09-06,GOOG,837,1043.0,470,1154,147802.0
2024-09-07,GOOG,1220,852.0,1334,612,491071.0
2024-09-08,GOOG,1212,923.0,1367,757,876865.0
